user_id,favourite_fruit
68158,peach
28725,banana
28708,banana
63181,banana
6823,banana
68957,apple
29085,peach
200,apple
46006,banana
1848,peach
15903,banana
110896,banana
56197,orange
20925,peach
20964,banana
21196,peach
67727,banana
67736,orange
42464,banana
79553,banana
29301,peach
29283,apple
29323,banana
35149,peach
71857,banana
71866,banana
45707,banana
45806,apple
28432,banana
18026,banana
75620,peach
122930,apple
122787,banana
122897,banana
28131,banana
114799,orange
85372,peach
115694,apple
115784,banana
115690,orange
23958,peach
23889,peach
23845,banana
3703,banana
3738,peach
7494,banana
44531,banana
122388,peach
35377,banana
35384,peach
44518,banana
105636,orange
77607,banana
61231,orange
36076,banana
36078,peach
23622,apple
114932,orange
97852,banana
18626,peach
55685,banana
113074,peach
56000,banana
36512,peach
36572,peach
36474,peach
3461,peach
72004,orange
31249,banana
51406,banana
14068,orange
17997,banana
106021,orange
123208,orange
96960,banana
123189,banana
1064,apple
114106,apple
48852,banana
114137,orange
62909,banana
62914,banana
27464,banana
83395,banana
51509,banana
31408,banana
13761,orange
35966,banana
36043,banana
76320,apple
16044,peach
16058,banana
114420,orange
40146,peach
113986,peach
3449,peach
76570,banana
76557,banana
40689,banana
45934,peach
40536,peach
40427,apple
64682,apple
55240,apple
85210,orange
67023,banana
105155,orange
44100,banana
104954,orange
105058,orange
104951,apple
51063,orange
51092,banana
15442,peach
15366,banana
24188,banana
24158,peach
55537,banana
28463,banana
42732,apple
104836,peach
3298,apple
96576,apple
55301,banana
61791,peach
15609,banana
97274,apple
97363,banana
50693,banana
96115,banana
96061,orange
40286,banana
941,apple
51153,banana
105833,orange
105799,banana
74960,banana
36177,banana
51004,orange
102333,banana
102247,banana
31582,peach
35325,banana
29105,banana
30198,banana
4045,banana
9806,banana
25839,banana
29067,banana
52958,banana
25061,banana
12284,banana
12437,banana
12350,banana
58639,peach
58740,banana
58702,orange
53240,apple
22174,banana
1905,orange
28182,banana
12259,banana
12580,banana
12492,banana
47192,banana
40601,apple
5306,banana
5259,banana
5307,apple
5113,orange
16539,banana
16438,banana
2680,banana
45683,orange
3099,apple
45711,banana
56203,peach
54593,banana
61349,banana
7703,banana
58307,banana
57934,banana
32689,banana
28118,banana
30256,banana
84157,apple
76052,apple
84191,banana
59162,banana
83810,orange
83920,peach
51346,peach
78485,apple
78246,peach
22840,apple
37763,orange
45596,banana
49006,apple
49122,banana
45987,peach
43585,orange
57081,banana
16333,banana
16303,banana
16308,banana
49992,peach
53407,banana
53423,banana
53422,banana
65318,apple
69908,banana
19492,banana
15097,apple
94573,banana
94566,orange
10360,apple
56228,banana
18353,banana
3314,apple
13423,banana
37877,banana
49404,apple
46522,banana
47037,banana
49455,banana
49268,banana
32202,banana
49468,orange
25067,banana
38154,banana
38184,orange
31304,banana
26535,banana
26572,orange
49571,banana
47015,apple
18750,banana
18765,banana
120616,apple
23319,banana
76110,orange
16198,peach
33811,banana
19599,banana
25793,banana
49313,banana
42430,apple
63437,banana
18024,banana
61015,banana
61075,banana
38037,banana
4055,banana
24632,banana
24654,banana
24711,peach
56743,banana
36945,apple
64419,apple
59277,apple
1223,banana
1492,apple
64517,orange
27832,banana
49631,peach
49194,peach
34107,banana
11994,banana
62710,apple
36927,orange
111243,apple
21950,banana
16664,peach
98769,peach
67335,apple
18312,peach
39397,banana
98649,orange
51653,banana
474,orange
27331,banana
27283,orange
19337,banana
11326,banana
24861,banana
24504,apple
12392,banana
38679,banana
10516,banana
121287,orange
121063,banana
106393,banana
121031,orange
24958,banana
10068,peach
10099,peach
7557,banana
22769,banana
110920,apple
44165,banana
47278,banana
47740,banana
98172,banana
7944,banana
33526,banana
33715,banana
44870,banana
24077,peach
59858,banana
81204,apple
15090,banana
81291,banana
57747,orange
64887,apple
29551,banana
64732,orange
93014,apple
91383,banana
82685,banana
45047,banana
57796,banana
36787,banana
63640,apple
48635,banana
48960,banana
3684,banana
5774,apple
31538,banana
36289,banana
18214,banana
26085,banana
45084,apple
45087,banana
45121,apple
26890,banana
20817,banana
20319,banana
49820,banana
52119,orange
10254,banana
27072,peach
27229,banana
32446,banana
32978,banana
32995,banana
33000,banana
33338,banana
33346,apple
33356,banana
41067,orange
120266,banana
120261,banana
61050,banana
9972,banana
4844,orange
51470,orange
98896,apple
99023,banana
13030,peach
62977,apple
25771,apple
70863,orange
73064,banana
73092,banana
57238,banana
8145,banana
72847,orange
35567,peach
57873,banana
23348,peach
2589,banana
42096,peach
554,banana
48772,banana
95177,banana
95134,apple
95149,apple
32949,peach
32771,banana
33247,banana
64022,orange
176,apple
19802,banana
26582,apple
26673,orange
110280,orange
29286,banana
84499,banana
84516,orange
9117,banana
90794,banana
37591,banana
100054,apple
65478,orange
120778,orange
120858,orange
21322,peach
69882,banana
83702,banana
72076,orange
26323,peach
26314,peach
26238,orange
26273,banana
1461,banana
81337,banana
111444,orange
67322,orange
19561,banana
119466,apple
119342,apple
100860,banana
75048,banana
25989,peach
26194,peach
26080,banana
26099,banana
26024,banana
18558,peach
18481,orange
54843,peach
74214,banana
81575,banana
81740,banana
119905,apple
24427,apple
24418,banana
50921,banana
70612,banana
58128,banana
104393,apple
70786,apple
70587,peach
94325,apple
41455,banana
56538,orange
102514,banana
18101,banana
72374,orange
15228,banana
72810,banana
72625,banana
80692,apple
119601,orange
119784,apple
119685,apple
110111,peach
73294,orange
73334,banana
387,banana
337,peach
366,orange
24234,orange
24271,orange
15731,banana
43311,banana
43355,peach
43380,banana
66682,peach
16769,peach
13215,banana
95975,peach
108540,banana
16726,banana
24378,orange
25693,banana
1095,peach
2444,banana
74626,banana
80782,orange
66804,peach
44485,banana
47629,apple
96751,banana
96786,apple
40582,apple
55094,banana
55093,orange
43575,banana
34323,banana
30901,apple
30845,banana
30947,banana
80904,apple
80923,apple
54714,banana
14263,banana
31107,banana
119087,orange
119053,orange
66897,apple
82659,banana
74855,banana
30529,apple
30434,banana
30546,banana
82179,banana
88633,banana
56581,banana
89265,orange
62091,apple
50876,banana
37497,peach
60179,banana
105082,banana
39525,banana
121808,orange
51057,orange
67118,apple
63165,orange
75358,apple
74839,banana
28471,banana
95409,orange
1340,apple
75031,peach
68530,banana
67515,banana
104119,orange
42816,banana
73513,orange
67454,banana
67469,orange
47127,apple
4859,banana
8135,banana
4338,banana
22159,banana
22961,orange
82696,peach
103761,apple
103952,peach
21961,peach
48533,banana
121486,apple
121368,banana
48686,banana
61091,banana
122117,orange
61688,banana
122167,banana
122032,banana
50962,peach
121976,apple
67309,banana
67391,orange
20704,peach
79922,apple
112247,banana
112241,banana
76388,apple
30293,banana
4637,apple
37427,orange
4497,banana
47359,peach
44667,apple
29654,banana
28455,banana
39553,banana
50901,peach
21492,apple
22584,banana
21709,banana
21736,banana
109209,apple
109235,banana
75540,apple
32660,peach
117507,banana
117584,orange
117449,orange
9106,apple
13545,apple
67591,apple
67604,banana
53462,banana
29985,banana
29840,banana
54514,peach
54648,apple
106959,banana
107056,orange
42855,banana
41902,banana
40958,banana
6086,peach
6062,peach
6097,peach
63078,apple
17712,banana
46914,banana
71182,banana
57186,apple
57160,orange
11370,banana
11444,peach
59911,apple
59571,banana
59896,banana
59910,banana
37356,apple
21645,banana
21494,banana
57464,orange
57673,orange
115451,banana
41337,peach
4997,banana
57242,banana
793,orange
29452,banana
14843,banana
25581,banana
109013,peach
2868,apple
87307,banana
41176,peach
46645,apple
74312,banana
86788,peach
73975,apple
74227,apple
74225,apple
74085,orange
86359,apple
11588,peach
62395,banana
35368,banana
32015,banana
8771,banana
109612,banana
99298,apple
85286,banana
40875,banana
11238,peach
39023,peach
36822,banana
61609,apple
38649,banana
13772,banana
78788,banana
36917,peach
6130,banana
23333,peach
23380,banana
11246,banana
46880,orange
52441,banana
60129,banana
59734,apple
58121,banana
47891,banana
15402,banana
17727,banana
65182,orange
15356,banana
85003,banana
85153,orange
68896,apple
25354,peach
25404,banana
111610,banana
60225,banana
77959,apple
59953,orange
30066,banana
31747,banana
107982,peach
97706,apple
31770,orange
3130,peach
82196,apple
68415,banana
41433,banana
84681,banana
54264,banana
41587,banana
28983,banana
36313,banana
62229,peach
99975,apple
102729,apple
102576,apple
21350,peach
42757,banana
24869,apple
66668,apple
107109,apple
107142,orange
39153,banana
29363,apple
116748,banana
116938,orange
73819,orange
101016,peach
37168,peach
64046,apple
28678,banana
8607,banana
29780,banana
6335,banana
20159,banana
55324,banana
44796,peach
19543,orange
23022,banana
23096,apple
36784,banana
86014,apple
86123,orange
59576,banana
118104,apple
118032,orange
118140,orange
78365,banana
8313,peach
48342,banana
9184,apple
52568,banana
46725,apple
29228,peach
20296,banana
20278,banana
20264,banana
20317,apple
20497,banana
116318,banana
114263,banana
116459,orange
57070,banana
101233,orange
76514,orange
102925,banana
53859,banana
122650,banana
46834,banana
31505,banana
12116,banana
32367,banana
2627,banana
2826,banana
78822,orange
78819,orange
52512,peach
72065,banana
35939,banana
117220,apple
117047,orange
67925,orange
67977,banana
65932,apple
42511,banana
1723,apple
61155,banana
101926,banana
101659,banana
83046,orange
41982,apple
108455,orange
108568,orange
108523,orange
108449,apple
17375,banana
17350,banana
107574,orange
107587,apple
107696,banana
107501,orange
42433,banana
99709,orange
106669,apple
16874,peach
76848,banana
23166,orange
19970,banana
62591,orange
50268,peach
114531,apple
114448,banana
75662,banana
77462,apple
63390,banana
46416,banana
112608,banana
112569,banana
94521,apple
11014,peach
11106,peach
8705,banana
46484,banana
28956,banana
28953,banana
34276,peach
53963,banana
68412,banana
46647,peach
60624,banana
51945,banana
68306,apple
55627,banana
43991,apple
6863,apple
29096,banana
29106,apple
79914,orange
87821,banana
96398,banana
83328,banana
21013,banana
20795,banana
67607,banana
38662,peach
42457,banana
53720,banana
79530,apple
29360,peach
35199,banana
2060,banana
12128,peach
12118,peach
33579,peach
23712,banana
18057,apple
68528,banana
28363,peach
68068,banana
75674,banana
122669,orange
122841,orange
28199,peach
46089,banana
114718,apple
114754,banana
105971,apple
44458,peach
40615,banana
42251,banana
23953,peach
23943,banana
82842,peach
82969,banana
82929,orange
3737,banana
893,apple
9383,peach
71714,peach
71682,orange
77017,apple
15788,banana
17845,banana
114864,orange
51300,banana
86200,banana
97786,peach
58045,orange
7362,peach
61320,apple
44193,banana
51257,banana
79967,orange
79870,banana
15180,banana
36557,peach
105172,apple
72130,banana
72261,banana
72105,orange
72135,orange
51376,peach
51396,orange
51399,orange
9017,banana
4482,orange
3754,banana
106132,banana
106271,banana
123002,apple
123016,banana
122064,banana
123199,banana
123184,orange
61615,peach
104579,orange
62891,banana
42969,orange
5051,banana
83439,apple
83099,banana
27952,peach
55364,banana
35842,banana
35895,peach
114317,orange
114257,orange
104365,peach
76036,apple
76111,banana
60722,peach
60649,banana
110852,orange
76602,apple
76639,banana
39866,peach
36326,peach
77477,banana
45940,apple
43755,banana
43727,peach
43357,orange
42400,banana
109854,banana
66414,apple
7010,banana
7051,banana
105156,orange
44051,apple
77164,orange
15444,peach
106382,peach
55487,orange
28602,banana
42046,banana
104930,apple
3350,banana
21275,apple
15596,banana
40464,peach
40545,banana
51174,orange
61879,banana
3191,banana
75834,banana
36227,banana
23,banana
42305,banana
44260,banana
3256,orange
58117,banana
102279,peach
